add-yield-none,2,40,160,134637,841,19
add-yield-none,4,40,320,289394,904,67
add-yield-none,8,40,640,674158,1053,47
add-yield-none,12,40,960,953354,993,146
add-yield-none,2,80,320,190787,596,18
add-yield-none,4,80,640,446132,697,69
add-yield-none,8,80,1280,921197,719,126
add-yield-none,12,80,1920,1598640,832,113
add-yield-none,2,100,400,276310,690,86
add-yield-none,4,100,800,594586,743,105
add-yield-none,8,100,1600,1401370,875,12
add-yield-none,12,100,2400,2244391,935,77
add-yield-none,2,1000,4000,1801428,450,24
add-yield-none,4,1000,8000,3852334,481,23
add-yield-none,8,1000,16000,9554304,597,334
add-yield-none,12,1000,24000,17489129,728,-153
add-yield-none,2,10000,40000,16797804,419,18
add-yield-none,4,10000,80000,37065681,463,-3553
add-yield-none,8,10000,160000,80957708,505,-339
add-yield-none,12,10000,240000,134781726,561,-892
add-yield-none,2,100000,400000,157791740,394,-6567
add-yield-none,4,100000,800000,306577459,383,-36370
add-yield-none,8,100000,1600000,688166437,430,-13764
add-yield-none,12,100000,2400000,1165554018,485,-89252
add-none,1,100,200,107342,536,0
add-none,1,1000,2000,105633,52,0
add-none,1,10000,20000,176806,8,0
add-none,1,100000,200000,981412,4,0
add-none,1,1000000,2000000,8190600,4,0
add-none,2,100,400,207418,518,0
add-none,2,1000,4000,183462,45,0
add-none,2,10000,40000,963103,24,3633
add-none,2,100000,400000,6033309,15,0
add-none,2,1000000,4000000,92974205,23,-19575
add-none,4,100,800,368204,460,7
add-none,4,1000,8000,423377,52,1083
add-none,4,10000,80000,2914109,36,596
add-none,4,100000,800000,33892675,42,-6367
add-none,4,1000000,8000000,472248946,59,-53465
add-yield-none,1,100,200,197135,985,0
add-yield-none,1,1000,2000,957780,478,0
add-yield-none,1,10000,20000,8704254,435,0
add-yield-none,1,100000,200000,84995002,424,0
add-yield-none,1,1000000,2000000,661316477,330,0
add-yield-none,2,100,400,326050,815,24
add-yield-none,2,1000,4000,1546457,386,23
add-yield-none,2,10000,40000,13631426,340,-19
add-yield-none,2,100000,400000,134052821,335,-430
add-yield-none,2,1000000,4000000,1324450364,331,-31314
add-yield-none,4,100,800,863384,1079,40
add-yield-none,4,1000,8000,3796194,474,-375
add-yield-none,4,10000,80000,30994466,387,-3535
add-yield-none,4,100000,800000,286425755,358,6878
add-yield-none,4,1000000,8000000,2842561812,355,37442
add-yield-m,2,10000,40000,42283816,1057,0
add-yield-m,4,10000,80000,186381614,2329,0
add-yield-m,8,10000,160000,683627301,4272,0
add-yield-m,12,10000,240000,992973084,4137,0
add-yield-c,2,10000,40000,22882373,572,0
add-yield-c,4,10000,80000,94302333,1178,0
add-yield-c,8,10000,160000,492141471,3075,0
add-yield-c,12,10000,240000,764238872,3184,0
add-yield-s,2,10000,40000,32699640,817,0
add-yield-s,4,10000,80000,107902504,1348,0
add-yield-s,8,1000,16000,94625513,5914,0
add-yield-s,12,1000,24000,201946405,8414,0
add-m,1,10000,20000,626750,31,0
add-m,2,10000,40000,1572161,39,0
add-m,4,10000,80000,33554016,419,0
add-m,8,10000,160000,144886163,905,0
add-m,12,10000,240000,243397471,1014,0
add-c,1,10000,20000,340758,17,0
